date,full_optimized,equal_weight,train_optimized_frozen
2021-10-21,1.532081964860997,1.681720834808447,1.3979683316057503
2021-10-22,1.5232551099450022,1.6663587051509765,1.389150202465764
2021-10-25,1.5310223294041891,1.6769997326409203,1.3926831814956429
2021-10-26,1.5308720167896877,1.6727825766701134,1.3934700812385485
2021-10-27,1.5200681747275804,1.6576794168442797,1.3813016933714108
2021-10-28,1.5088551773790726,1.633989882933487,1.372855980047511
2021-10-29,1.5140537449490323,1.640696281662362,1.3745342459346404
2021-11-01,1.5139358213472696,1.6435356344814978,1.3762829844787134
2021-11-02,1.509643661297603,1.6281287119099273,1.3712663138211436
2021-11-03,1.5113712811059499,1.6350300457405214,1.3746625456613064
2021-11-04,1.5100134949776152,1.6366381384643822,1.3710851850935184
2021-11-05,1.506063539539615,1.6223021746691022,1.369122574879137
2021-11-08,1.5172235971122814,1.6365612602316952,1.3766118755877668
2021-11-09,1.5180267040883393,1.6394257781061194,1.3757522872907892
2021-11-10,1.5129325534687237,1.6340224335540299,1.3723886275433168
2021-11-11,1.522576934126163,1.654464568710522,1.3810065703856953
2021-11-12,1.5207634937912713,1.651827276866457,1.3789713936840078
2021-11-15,1.5163463056151514,1.6459430319815007,1.378118889992164
2021-11-16,1.5139169893451159,1.637268613387004,1.3785573455257558
2021-11-17,1.5171838397450454,1.6431319630128969,1.3792456829857522
2021-11-18,1.5185345774586034,1.6401717442629429,1.3821755170670658
2021-11-19,1.5246327746883324,1.6548541969968522,1.3868519768677008
2021-11-22,1.5311145956008583,1.6651365257815156,1.3854601689238826
2021-11-23,1.5288296775508141,1.6670987385593508,1.3828535457490527
2021-11-24,1.527021195411635,1.667175604338332,1.3825877371645348
2021-11-25,1.5260402097201944,1.664684356419068,1.3814389283414354
2021-11-26,1.526900899959058,1.6616216498295213,1.3816424210533518
2021-11-29,1.5293071837337011,1.6633599646530568,1.3804440957993616
2021-11-30,1.529137368870141,1.6635569055260848,1.3805815806322386
2021-12-01,1.531426244996601,1.6710208720552115,1.3845166367145891
2021-12-02,1.5388885252423512,1.6779470598950343,1.3911569648457538
2021-12-03,1.5450453355540705,1.689759549774431,1.397278124217185
2021-12-06,1.5429227069429923,1.6836054739552666,1.3995733632187086
2021-12-07,1.5410899675380674,1.685120012777349,1.4012615675650106
2021-12-08,1.5454281019234526,1.6935292932878905,1.402375143785621
2021-12-09,1.5421444915756122,1.695320177409885,1.398173854674735
2021-12-10,1.5412095733410962,1.6923994767823314,1.3955686338050148
2021-12-13,1.5477185139747105,1.7010228230954059,1.4020610999915806
2021-12-14,1.5415329523927017,1.688721805098718,1.3962165751814781
2021-12-15,1.540211180970606,1.6889826312548861,1.3953231497639065
2021-12-16,1.5609076641089834,1.7144472257614614,1.4160725103698353
2021-12-17,1.5584645182119996,1.7068772010640463,1.4185281478085106
2021-12-20,1.5422832248889478,1.6869765081363375,1.4080598268282951
2021-12-21,1.544152243408301,1.6987157941810906,1.4095932491839178
2021-12-22,1.5464303257473144,1.699532530023757,1.4107109035344148
2021-12-23,1.5573258182433247,1.7082426534348445,1.4222590771387078
2021-12-24,1.544635775327613,1.6898000909056319,1.4150966570278702
2021-12-27,1.5459910605418627,1.6947873693416444,1.4168254748592468
2021-12-28,1.544036818254294,1.6931600979789654,1.4116690962792573
2021-12-29,1.537674032677706,1.6842085664699467,1.407211637217362
2021-12-30,1.538429696517331,1.6880851747486765,1.4053608843737673
2021-12-31,1.5447516247929065,1.6976749019832487,1.4120209170162066
2022-01-04,1.5416600904755957,1.6979727411262087,1.4141325867589987
2022-01-05,1.5320019520734114,1.6865238038316228,1.4106927758191963
2022-01-06,1.531454224856075,1.6896648337547637,1.4114757221921204
2022-01-07,1.528934339595083,1.6910767666500781,1.4109877285917927
2022-01-10,1.5342034340664068,1.69903059896423,1.4178086335671878
2022-01-11,1.5330493188598564,1.6966910493527938,1.4193128325734896
2022-01-12,1.540067249979977,1.705214969759691,1.4207398996066614
2022-01-13,1.5375936987156444,1.6957260811514439,1.4215302257248552
2022-01-14,1.5313361541210675,1.684594119277845,1.41210685682964
2022-01-17,1.53417109981512,1.6924366680896874,1.4116923451141408
2022-01-18,1.5413253427768727,1.7030818436060482,1.4195306887438672
2022-01-19,1.5405076943200253,1.704339938334692,1.4232643432355279
2022-01-20,1.5423534476518053,1.7037922141826323,1.4270254861508185
2022-01-21,1.5441075398640736,1.6977575886606744,1.4289241525344354
2022-01-24,1.546750168090637,1.7013237797985263,1.4286647283205824
2022-01-25,1.5281446140439603,1.6657393203973136,1.4130669089781243
2022-01-26,1.52971326097254,1.6740368886119468,1.4122071898091246
2022-01-27,1.5117282066603384,1.647366901178943,1.398648534054647
2022-01-28,1.5031307257299589,1.6355740290627199,1.3899515510411125
2022-02-07,1.5233145878777439,1.6671073034955712,1.4100387809516057
2022-02-08,1.534750822245248,1.6828115410185065,1.4281729594169652
2022-02-09,1.540601453722843,1.692484125199126,1.4322196341120188
2022-02-10,1.5452034900418345,1.6998324221009815,1.4415048520705382
2022-02-11,1.536242893199595,1.689882695185645,1.436559302811904
2022-02-14,1.5324976775386276,1.673909427942517,1.4368700447806084
2022-02-15,1.5389462582228028,1.680941886519094,1.4374683744599452
2022-02-16,1.5381764994770002,1.687199232743982,1.4355941371875685
2022-02-17,1.5441335288899674,1.6907205482781003,1.439468725997832
2022-02-18,1.554946474034688,1.7085564308039594,1.4537182602312024
2022-02-21,1.5555802132732472,1.7102598964196432,1.4561499387117887
2022-02-22,1.5574472416320944,1.7046867979412417,1.4603522531871966
2022-02-23,1.5591912183355467,1.708475001735261,1.454512767156065
2022-02-24,1.5600278481610859,1.6949476083286368,1.4585143645711385
2022-02-25,1.5566559039281593,1.6951063509725814,1.449847779096529
2022-02-28,1.5616785110082303,1.7007080387647266,1.4524580396680769
2022-03-01,1.5662208203623451,1.7091162306894079,1.4574772361678905
2022-03-02,1.574022075030167,1.7149032367395542,1.4702179146792245
2022-03-03,1.5736081214982884,1.7190038081866905,1.4739988853707953
2022-03-04,1.5718510673307644,1.7104480164659428,1.4755856062950843
2022-03-07,1.5708605437013121,1.6970628807844441,1.4829985108550907
2022-03-08,1.5591610290439364,1.6682988594485988,1.4739167560851683
